# command:    ssu-cmsearch --hmm-cW 1.5 --no-null3 --noalign -T -1 --tab cydrasil-3-ssu-align/cydrasil-3-ssu-align.1/cydrasil-3-ssu-align.1.tab --viterbi /usr/local/share/ssu-align-0.1.1/ssu-align-0p1.cm cydrasil-3-ssu-align/cydrasil-v3-sequence-list.fasta.1
# date:       Fri May 28 22:04:58 2021
# num seqs:   218
# dbsize(Mb): 0.627724
#
# Pre-search info for CM 1: archaea
#
# rnd  mod  alg  cfg   beta  bit sc cut
# ---  ---  ---  ---  -----  ----------
#   1  hmm  vit  loc      -       -1.00
#
# CM: archaea
#                                                                                                                      target coord   query coord                         
#                                                                                                            ----------------------  ------------                         
# model name  target name                                                                                         start        stop  start   stop    bit sc   E-value  GC%
# ----------  ---------------------------------------------------------------------------------------------  ----------  ----------  -----  -----  --------  --------  ---
  bacteria    CY-NCBI-KJ994513.1#g__Cephalothrix.s__lacustris.str__CCIBt-3261                                         1        1461      1   1582   1898.79         -   57
  bacteria    CY-NCBI-KJ994513.1#g__Cephalothrix.s__lacustris.str__CCIBt-3261                                       541         526      1   1582      0.13         -   38
  bacteria    CY-NCBI-DQ431005.1#g__Cf-Leptolyngbya.s__sp.str__Greenland-10                                           1        1437      1   1582   1914.92         -   56
  bacteria    CY-NCBI-DQ431004.1#g__Cf-Leptolyngbya.s__sp.str__Greenland-9                                            1        1441      1   1582   1932.96         -   55
  bacteria    CY-NCBI-KC875346.1#g__Chakia.s__ciliosa.str__27                                                         5        1269      1   1582   1665.72         -   54
  bacteria    CY-NCBI-KC875343.1#g__Chakia.s__ciliosa.str__3                                                          1        1342      1   1582   1755.78         -   54
  bacteria    CY-NCBI-KC875344.1#g__Chakia.s__ciliosa.str__5                                                          6        1308      1   1582   1714.44         -   55
  bacteria    CY-NCBI-KC875345.1#g__Chakia.s__ciliosa.str__8                                                          1        1368      1   1582   1806.28         -   54
  bacteria    CY-NCBI-JQ967037.1#g__Chalicogloea.s__cavernicola.str__CCALA-975                                        1        1442      1   1582   1749.14         -   55
  bacteria    CY-NCBI-JQ967037.1#g__Chalicogloea.s__cavernicola.str__CCALA-975                                     1393        1386      1   1582     -0.67         -   50
  bacteria    CY-NCBI-CP003600.1#g__Chamaesiphon.s__minutus.str__PCC-6605                                             1        1479      1   1582   2024.56         -   54
  bacteria    CY-NCBI-KM019983.1#g__Chamaesiphon.s__polonicus.str__SAG-32-87                                          1        1462      1   1582   1980.53         -   54
  bacteria    CY-IMG-2790070917#g__Chamaesiphon.s__polymorphus.str__CCALA-037                                         1        1492      1   1582   2049.20         -   54
  bacteria    CY-NCBI-AY170472.1#g__Chamaesiphon.s__subglobosus.str__PCC-7430                                         1        1409      1   1582   1882.11         -   54
  bacteria    CY-NCBI-NC_005353.1#g__Chlamydomonas.s__reinhardtii.str__chloroplast                                    1        1473      1   1582   1695.50         -   53
  bacteria    CY-NCBI-NC_005353.1#g__Chlamydomonas.s__reinhardtii.str__chloroplast                                  911         857      1   1582     -0.88         -   44
  bacteria    CY-NCBI-KM019955.1#g__Chlorogloea.s__microcystoides.str__SAG-10-99                                      1        1467      1   1582   2006.77         -   55
  bacteria    CY-NCBI-KM019990.1#g__Chlorogloea.s__purpurea.str__SAG-13-99                                            1        1462      1   1582   1927.87         -   54
#
# Post-search info for CM 2: bacteria
#
# rnd  mod  alg  cfg   beta  bit sc cut  num hits  surv fract
# ---  ---  ---  ---  -----  ----------  --------  ----------
#   1  hmm  vit  loc      -       -1.00       293      0.5021
#
#    run time  (hr:min:sec)
# -----------
#    00:00:17
#
# Pre-search info for CM 3: eukarya
#
# rnd  mod  alg  cfg   beta  bit sc cut
# ---  ---  ---  ---  -----  ----------
#   1  hmm  vit  loc      -       -1.00
#
# CM: eukarya
#                                                                                                                      target coord   query coord                         
#                                                                                                            ----------------------  ------------                         
# model name  target name                                                                                         start        stop  start   stop    bit sc   E-value  GC%
# ----------  ---------------------------------------------------------------------------------------------  ----------  ----------  -----  -----  --------  --------  ---
  eukarya     CY-IMG-641250527#g__Acaryochloris.s__marina.str__MBIC11017                                           1285        1492      1   1881     46.52         -   59
  eukarya     CY-NCBI-AB112435.1#g__Acaryochloris.s__sp.str__Awaji-1                                               1163        1242      1   1881     29.94         -   56
  eukarya     CY-IMG-2514737087#g__Acaryochloris.s__sp.str__CCMEE-5410                                             1285        1492      1   1881     46.52         -   59
  eukarya     CY-NCBI-EU873540.1#g__Acaryochloris.s__sp.str__HICR111A                                              1246        1424      1   1881     38.33         -   59
  eukarya     CY-NCBI-AM710386.1#g__Acaryochloris.s__sp.str__JJ7-5                                                 1246        1452      1   1881     38.56         -   59
  eukarya     CY-NCBI-AM710387.1#g__Acaryochloris.s__sp.str__JJ8A6                                                 1246        1454      1   1881     38.38         -   59
  eukarya     CY-NCBI-KM995822.1#g__Acaryochloris.s__sp.str__MPGRS1                                                1233        1420      1   1881     48.98         -   59
  eukarya     CY-NCBI-AB685763.1#g__Aerosakkonema.s__funiforme.str__Lao35                                          1180        1250      1   1881     21.36         -   58
  eukarya     CY-NCBI-KF246494.2#g__Alkalinema.s__pantanalense.str__CENA528                                        1245        1453      1   1881     38.38         -   59
  eukarya     CY-NCBI-KF246495.2#g__Alkalinema.s__pantanalense.str__CENA529                                        1245        1453      1   1881     38.38         -   59
  eukarya     CY-NCBI-KF246496.2#g__Alkalinema.s__pantanalense.str__CENA530                                        1245        1453      1   1881     29.94         -   59
  eukarya     CY-NCBI-FM177473.1#g__Sphaerospermopsis.s__aphanizomenoides.str__1LT27S09                            1245        1452      1   1881     33.58         -   55
  eukarya     CY-NCBI-FJ830569.1#g__Sphaerospermopsis.s__aphanizomenoides.str__CENA188                             1245        1325      1   1881     16.91         -   54
  eukarya     CY-IMG-2504130747#g__Anabaena.s__cylindrica.str__PCC7122                                             1268        1474      1   1881     31.75         -   56
  eukarya     CY-IMG-2504131113#g__Anabaena.s__cylindrica.str__PCC7122                                             1268        1474      1   1881     31.75         -   56
  eukarya     CY-IMG-2504133202#g__Anabaena.s__cylindrica.str__PCC7122                                             1268        1474      1   1881     23.31         -   56
  eukarya     CY-IMG-2504135017#g__Anabaena.s__cylindrica.str__PCC7122                                             1267        1473      1   1881     40.95         -   56
  eukarya     CY-IMG-2805021235#g__Anabaena.s__cylindrica.str__PCC7122-NIES-19                                     1277        1483      1   1881     31.75         -   56
  eukarya     CY-IMG-2805021615#g__Anabaena.s__cylindrica.str__PCC7122-NIES-19                                     1277        1483      1   1881     31.75         -   56
  eukarya     CY-IMG-2805023662#g__Anabaena.s__cylindrica.str__PCC7122-NIES-19                                     1277        1483      1   1881     31.75         -   56
  eukarya     CY-NCBI-HM573455.1#g__Trichormus.s__doliolum.str__Ind1                                               1251        1330      1   1881     15.08         -   55
  eukarya     CY-IMG-2677278310#g__Anabaena.s__sp.str__4-3                                                         1208        1407      1   1881     23.54         -   57
  eukarya     CY-IMG-2562228440#g__Anabaena.s__sp.str__90                                                          1274        1481      1   1881     33.58         -   55
  eukarya     CY-IMG-2562229100#g__Anabaena.s__sp.str__90                                                          1274        1481      1   1881     33.58         -   55
  eukarya     CY-IMG-2562231383#g__Anabaena.s__sp.str__90                                                          1274        1481      1   1881     33.58         -   55
  eukarya     CY-IMG-2725876318#g__Anabaena.s__sp.str__CA-ATCC33047                                                1283        1482      1   1881     23.54         -   57
  eukarya     CY-IMG-2506492397#g__Anabaena.s__sp.str__PCC7108                                                     1267        1474      1   1881     33.58         -   56
  eukarya     CY-IMG-2506494249#g__Anabaena.s__sp.str__PCC7108                                                     1267        1474      1   1881     24.86         -   56
  eukarya     CY-IMG-2652614013#g__Anabaena.s__sp.str__WA102                                                       1274        1481      1   1881     33.58         -   56
  eukarya     CY-IMG-2652616477#g__Anabaena.s__sp.str__WA102                                                       1274        1481      1   1881     33.58         -   56
  eukarya     CY-NCBI-KM019920.1#g__Wollea.s__ambigua.str__SAG1403-7                                               1247        1454      1   1881     33.58         -   55
  eukarya     CY-NCBI-JN873351.1#g__Wollea.s__vaginicola.str__ISC90                                                 778         819      1   1881     14.38         -   52
  eukarya     CY-IMG-646566302#g__Trichormus.s__variabilis.str__ATCC29413                                          1272        1480      1   1881     31.58         -   56
  eukarya     CY-IMG-2775963484#g__Anabaenopsis.s__circularis.str__NIES-21                                         1252        1483      1   1881     40.70         -   55
